,advGAN
1363,66.80704783647455
1364,80.23203654089805
1365,97.40127212978278
1366,99.57928589665373
1367,127.89406016308968
1368,65.42439204317263
1369,50.74069293892107
1370,108.25084349411556
1371,121.5875215251343
1372,99.1634688516265
1373,59.013517221427755
1374,76.47708883834099
1375,125.30737208959415
1376,94.2052954738347
1377,128.10304689975177
1378,80.20094392368459
1379,78.96481737338787
1380,73.96444920428834
1381,61.1513535182123
1382,62.14120646572309
1383,84.66754838779731
1384,65.83387147063812
1385,130.00144229969143
1386,128.0447385804079
1387,51.48425170698439
1388,48.13273071024539
1389,62.734530666058426
1390,126.81112154253269
1391,115.12641659009022
1392,46.02140243866841
1393,95.56804880882
1394,92.46238149749064
1395,42.81569331156509
1396,52.44296101629131
1397,118.85517546314506
1398,129.55956038633352
1399,66.81043173833335
1400,46.62394488166059
1401,127.4676850899376
1402,128.40205563239633
1403,60.22903470165988
1404,129.85653893094872
1405,61.599944989068376
1406,122.7067650755756
1407,65.98863168545587
1408,74.27933053893594
1409,70.13669688543936
1410,115.62466216166861
1411,114.12647178678573
1412,121.4983442531214
1413,70.19355564370743
1414,127.28678557199093
1415,45.41476337516111
1416,125.53080657128552
1417,91.8340469951096
1418,90.91448377115167
1419,56.255151673813394
1420,73.92410592966276
1421,68.33503673880442
1422,59.257700745609846
1423,68.82361116016072
1424,94.39106340942716
1425,119.44646911639958
1426,125.42396071674264
1427,75.23583364369999
1428,129.62304874375158
1429,72.707361054865
1430,127.07543050905828
1431,54.15357213517867
1432,60.27566678071156
1433,113.7649586661574
1434,78.83506070825975
1435,129.0068357563854
1436,57.11586189218806
1437,53.33668304096628
1438,109.24620988848996
1439,108.2407978190294
1440,128.1917966125368
1441,94.42442828129805
1442,112.03355123159535
1443,44.01262414335658
1444,56.43881288270843
1445,120.34006989309505
1446,93.00121281971273
1447,107.28068107189664
1448,124.96518265100883
1449,117.40923189585646
1450,118.94474573961853
1451,53.67407428172376
1452,115.37188088281087
1453,128.34392881044278
1454,123.34878140865438
1455,124.61892694580948
1456,42.46583099101927
1457,50.73045536521922
1458,57.68617956235271
1459,95.50318527901308
1460,114.25591478124885
1461,67.99239531236195
1462,116.60501067975167
1463,54.16238740107728
1464,75.13302330803846
1465,43.84432215191538
1466,129.70425343594172
1467,113.35288683189766
1468,119.49802642852516
1469,58.34815194963333
1470,85.21621741744643
1471,129.88868431276066
1472,64.53111380130906
1473,60.288827122289
1474,120.81222516781983
1475,64.59235908033163
1476,80.11209797644486
1477,51.24884002117145
1478,128.9302742764476
1479,129.46237991208102
1480,129.92516626167927
1481,71.78785477885518
1482,126.89274044690264
1483,126.80892676089488
1484,59.65579368932346
1485,45.81396282197301
1486,69.58074783120688
1487,83.29812504923956
1488,108.40775438564116
1489,128.94362715688976
1490,76.08713074392902
1491,79.55881153076321
1492,40.99839072441975
1493,77.6945830942383
1494,48.14013814262091
1495,67.72592039218625
1496,70.65263217739131
1497,118.62858101812986
1498,104.07692279931705
1499,102.81474161690045
1500,119.95073858672151
1501,105.66839899835239
1502,127.89839717525783
1503,70.9050999796559
1504,130.00243387144718
1505,70.43234924601408
1506,39.684860886662435
1507,113.03726743037006
1508,130.78223192582394
1509,56.57588973076893
1510,70.7133124566637
1511,104.85144811529787
1512,88.9230240107631
1513,64.16293955625787
1514,124.47310829050586
1515,42.379738511795054
1516,74.55454300585914
1517,46.46144655114604
1518,63.98769451096144
1519,76.26050772885334
1520,40.18022296332877
1521,77.36690310017909
1522,78.03783575031889
1523,130.16954839026292
1524,53.19406815349574
1525,103.72053892702496
1526,51.30813442528509
1527,73.04034897318742
1528,91.20402309177484
1529,58.65075560308239
1530,67.56197964646981
